Detailed Statistics Departures  
Origin Airport: Houston, TX: George Bush Intercontinental/Houston (IAH)
Airline: JetBlue Airways (B6)
Month(s): January, February, March, April, May, June, July, August, September, October, November, and December
Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and 31
Year(s): 2022

Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport,Departure delay (Minutes)
"B6","09/20/2022","1882","N580JB","JFK","-9"
"B6","09/21/2022","0932","N662JB","BOS","-9"
"B6","09/21/2022","1882","N2060J","JFK","71"
"B6","09/22/2022","0932","N662JB","BOS","133"
"B6","09/22/2022","1882","N657JB","JFK","97"
"B6","09/23/2022","0932","N973JT","BOS","29"
"B6","09/23/2022","1882","N967JT","JFK","12"
"B6","09/24/2022","0932","N806JB","BOS","18"
"B6","09/24/2022","1882","N621JB","JFK","104"
"B6","09/25/2022","0932","N627JB","BOS","-9"
"B6","09/25/2022","1882","N729JB","JFK","1"
"B6","09/26/2022","0932","N556JB","BOS","19"
"B6","09/26/2022","1882","N558JB","JFK","-4"
"B6","09/27/2022","0932","N503JB","BOS","-7"
"B6","09/27/2022","1882","N662JB","JFK","-2"
"B6","09/28/2022","0932","N503JB","BOS","-10"
"B6","09/28/2022","1882","N706JB","JFK","-1"
"B6","09/29/2022","0932","N503JB","BOS","-2"
"B6","09/29/2022","1882","N729JB","JFK","32"
"B6","09/30/2022","0932","N998JE","BOS","-3"
"B6","09/30/2022","1882","N655JB","JFK","-9"
"B6","10/01/2022","0932","N784JB","BOS","-4"
"B6","10/01/2022","1882","N655JB","JFK","-1"
"B6","10/02/2022","0932","N3112J","BOS","1261"
"B6","10/02/2022","1882","N637JB","JFK","6"
"B6","10/03/2022","0932","N524JB","BOS","-2"
"B6","10/03/2022","1882","N612JB","JFK","65"
"B6","10/04/2022","0932","N3008J","BOS","26"
"B6","10/04/2022","1882","N565JB","JFK","27"
"B6","10/05/2022","0932","N3058J","BOS","53"
"B6","10/05/2022","1882","N652JB","JFK","-3"
"B6","10/06/2022","0932","N3058J","BOS","-8"
"B6","10/06/2022","1882","N625JB","JFK","1"
"B6","10/07/2022","0932","N3008J","BOS","-5"
"B6","10/07/2022","1882","N580JB","JFK","-8"
"B6","10/08/2022","0932","N3044J","BOS","-5"
"B6","10/08/2022","1882","N766JB","JFK","1"
"B6","10/09/2022","0932","N3044J","BOS","5"
"B6","10/09/2022","1882","N659JB","JFK","7"
"B6","10/10/2022","0932","N3077J","BOS","-4"
"B6","10/10/2022","1882","N589JB","JFK","-1"
"B6","10/11/2022","0932","N3104J","BOS","21"
"B6","10/11/2022","1882","N623JB","JFK","-9"
"B6","10/12/2022","0932","N3058J","BOS","-3"
"B6","10/12/2022","1882","N508JL","JFK","-9"
"B6","10/13/2022","0932","N3077J","BOS","29"
"B6","10/13/2022","1882","N805JB","JFK","25"
"B6","10/14/2022","0932","N3044J","BOS","55"
"B6","10/14/2022","1882","N766JB","JFK","41"
"B6","10/15/2022","0932","N3062J","BOS","42"
"B6","10/15/2022","1882","N593JB","JFK","60"
"B6","10/16/2022","0932","N3058J","BOS","22"
"B6","10/16/2022","1882","N709JB","JFK","7"
"B6","10/17/2022","0932","N3062J","BOS","11"
"B6","10/17/2022","1882","N705JB","JFK","13"
"B6","10/18/2022","0932","N3077J","BOS","5"
"B6","10/18/2022","1882","N565JB","JFK","9"
"B6","10/19/2022","0932","N595JB","BOS","-12"
"B6","10/19/2022","1882","N629JB","JFK","-6"
"B6","10/20/2022","0932","N3112J","BOS","-12"
"B6","10/20/2022","1882","N638JB","JFK","81"
"B6","10/21/2022","0932","N3065J","BOS","-9"
"B6","10/21/2022","1882","N834JB","JFK","-8"
"B6","10/22/2022","0932","N3023J","BOS","-6"
"B6","10/22/2022","1882","N606JB","JFK","-11"
"B6","10/23/2022","0932","N3065J","BOS","23"
"B6","10/23/2022","1882","N571JB","JFK","-9"
"B6","10/24/2022","0932","N3112J","BOS","23"
"B6","10/24/2022","1882","N629JB","JFK","5"
"B6","10/25/2022","0932","N3044J","BOS","-1"
"B6","10/25/2022","1882","N586JB","JFK","2"
"B6","10/26/2022","0932","N3077J","BOS","77"
"B6","10/26/2022","1882","N633JB","JFK","-3"
"B6","10/27/2022","0932","N3062J","BOS","96"
"B6","10/27/2022","1882","N624JB","JFK","-1"
"B6","10/28/2022","0932","N3102J","BOS","1111"
"B6","10/28/2022","1882","N599JB","JFK","9"
"B6","10/29/2022","0932","N3023J","BOS","-3"
"B6","10/29/2022","1882","N651JB","JFK","14"
"B6","10/30/2022","0082","N640JB","JFK","28"
"B6","10/30/2022","0932","N3023J","BOS","-4"
"B6","10/30/2022","1882","N821JB","JFK","38"
"B6","10/31/2022","0082","N623JB","JFK","-8"
"B6","10/31/2022","0932","N3102J","BOS","-3"
"B6","10/31/2022","1882","N659JB","JFK","-8"
"B6","11/01/2022","0082","N556JB","JFK","6"
"B6","11/01/2022","0932","N3077J","BOS","7"
"B6","11/01/2022","1882","N834JB","JFK","1"
"B6","11/02/2022","0082","N779JB","JFK","-4"
"B6","11/02/2022","0932","N3102J","BOS","-4"
"B6","11/02/2022","1882","N556JB","JFK","-7"
"B6","11/03/2022","0082","N712JB","JFK","0"
"B6","11/03/2022","0932","N3062J","BOS","-1"
"B6","11/03/2022","1882","N828JB","JFK","-2"
"B6","11/04/2022","0082","N587JB","JFK","-7"
"B6","11/04/2022","0932","N3023J","BOS","-4"
"B6","11/04/2022","1882","N586JB","JFK","-5"
"B6","11/05/2022","0082","N554JB","JFK","28"
"B6","11/05/2022","0932","N3062J","BOS","30"
"B6","11/05/2022","1882","N648JB","JFK","40"
"B6","11/06/2022","0082","N644JB","JFK","158"
"B6","11/06/2022","0932","N3058J","BOS","-22"
"B6","11/06/2022","1882","N509JB","JFK","1"
"B6","11/07/2022","0082","N655JB","JFK","-3"
"B6","11/07/2022","0932","N3077J","BOS","-7"
"B6","11/07/2022","1882","N587JB","JFK","0"
"B6","11/08/2022","0082","N506JB","JFK","-1"
"B6","11/08/2022","0932","N3112J","BOS","-12"
"B6","11/08/2022","1882","N556JB","JFK","-10"
"B6","11/09/2022","0082","N632JB","JFK","20"
"B6","11/09/2022","0932","N3008J","BOS","-4"
"B6","11/09/2022","1882","N561JB","JFK","-13"
"B6","11/10/2022","0082","N806JB","JFK","22"
"B6","11/10/2022","0932","N3062J","BOS","-3"
"B6","11/10/2022","1882","N509JB","JFK","161"
"B6","11/11/2022","0082","N554JB","JFK","0"
"B6","11/11/2022","0932","N3065J","BOS","1284"
"B6","11/11/2022","1882","N649JB","JFK","28"
"B6","11/12/2022","0082","N570JB","JFK","26"
"B6","11/12/2022","0932","N3104J","BOS","-2"
"B6","11/12/2022","1882","N708JB","JFK","6"
"B6","11/13/2022","0082","N768JB","JFK","23"
"B6","11/13/2022","0932","N3077J","BOS","12"
"B6","11/13/2022","1882","N632JB","JFK","56"
"B6","11/14/2022","0082","N659JB","JFK","25"
"B6","11/14/2022","0932","N3065J","BOS","47"
"B6","11/14/2022","1882","N564JB","JFK","990"
"B6","11/15/2022","0082","N633JB","JFK","5"
"B6","11/15/2022","0932","N3008J","BOS","0"
"B6","11/15/2022","1882","N595JB","JFK","27"
"B6","11/16/2022","0082","N592JB","JFK","43"
"B6","11/16/2022","0932","N3077J","BOS","51"
"B6","11/16/2022","1882","N775JB","JFK","34"
"B6","11/17/2022","0082","N624JB","JFK","19"
"B6","11/17/2022","0932","N3113J","BOS","55"
"B6","11/17/2022","1882","N633JB","JFK","-6"
"B6","11/18/2022","0082","N633JB","JFK","-10"
"B6","11/18/2022","0932","N3058J","BOS","21"
"B6","11/18/2022","1882","N809JB","JFK","34"
"B6","11/19/2022","0082","N821JB","JFK","36"
"B6","11/19/2022","0932","N3102J","BOS","106"
"B6","11/19/2022","1882","N653JB","JFK","158"
"B6","11/20/2022","0082","N984JB","JFK","54"
"B6","11/20/2022","0932","N3077J","BOS","118"
"B6","11/20/2022","1882","N639JB","JFK","30"
"B6","11/21/2022","0082","N603JB","JFK","4"
"B6","11/21/2022","0932","N3008J","BOS","147"
"B6","11/21/2022","1882","N768JB","JFK","19"
"B6","11/22/2022","0082","N2044J","JFK","22"
"B6","11/22/2022","0932","N3112J","BOS","-5"
"B6","11/22/2022","1882","N580JB","JFK","1"
"B6","11/23/2022","0082","N806JB","JFK","-1"
"B6","11/23/2022","0932","N3104J","BOS","28"
"B6","11/23/2022","1882","N526JL","JFK","38"
"B6","11/24/2022","0082","N526JL","JFK","37"
"B6","11/24/2022","0932","N3113J","BOS","114"
"B6","11/25/2022","0082","N641JB","JFK","-2"
"B6","11/25/2022","0932","N3113J","BOS","82"
"B6","11/25/2022","1882","N597JB","JFK","14"
"B6","11/26/2022","0082","N807JB","JFK","3"
"B6","11/26/2022","0932","N3065J","BOS","-5"
"B6","11/26/2022","1882","N592JB","JFK","-3"
"B6","11/27/2022","0082","N703JB","JFK","0"
"B6","11/27/2022","0932","N3085J","BOS","-4"
"B6","11/27/2022","1882","N558JB","JFK","73"
"B6","11/28/2022","0082","N809JB","JFK","44"
"B6","11/28/2022","0932","N3008J","BOS","4"
"B6","11/28/2022","1882","N651JB","JFK","1"
"B6","11/29/2022","0082","N552JB","JFK","-4"
"B6","11/29/2022","0932","N3062J","BOS","29"
"B6","11/29/2022","1882","N665JB","JFK","9"
"B6","11/30/2022","0082","N793JB","JFK","12"
"B6","11/30/2022","0932","N3058J","BOS","20"
"B6","11/30/2022","1882","N612JB","JFK","44"
"B6","12/01/2022","0082","N703JB","JFK","33"
"B6","12/01/2022","0932","N3085J","BOS","-2"
"B6","12/01/2022","1882","N633JB","JFK","-3"
"B6","12/02/2022","0082","N784JB","JFK","-9"
"B6","12/02/2022","0932","N3065J","BOS","20"
"B6","12/02/2022","1882","N598JB","JFK","-11"
"B6","12/03/2022","0082","N794JB","JFK","24"
"B6","12/03/2022","0932","N3077J","BOS","23"
"B6","12/03/2022","1882","N595JB","JFK","32"
"B6","12/04/2022","0082","N618JB","JFK","-8"
"B6","12/04/2022","0932","N3008J","BOS","-3"
"B6","12/04/2022","1882","N556JB","JFK","43"
"B6","12/05/2022","0082","N655JB","JFK","-4"
"B6","12/05/2022","0932","N3112J","BOS","46"
"B6","12/05/2022","1882","N834JB","JFK","-6"
"B6","12/06/2022","0082","N641JB","JFK","27"
"B6","12/06/2022","0932","N3085J","BOS","-9"
"B6","12/06/2022","1882","N636JB","JFK","0"
"B6","12/07/2022","0082","N564JB","JFK","-10"
"B6","12/07/2022","0932","N3062J","BOS","-11"
"B6","12/07/2022","1882","N597JB","JFK","-6"
"B6","12/08/2022","0082","N564JB","JFK","-6"
"B6","12/08/2022","0932","N3113J","BOS","-6"
"B6","12/08/2022","1882","N554JB","JFK","-3"
"B6","12/09/2022","0082","N570JB","JFK","11"
"B6","12/09/2022","0932","N3104J","BOS","-2"
"B6","12/09/2022","1882","N584JB","JFK","-14"
"B6","12/10/2022","0082","N608JB","JFK","-8"
"B6","12/10/2022","0932","N3113J","BOS","59"
"B6","12/10/2022","1882","N607JB","JFK","-1"
"B6","12/11/2022","0082","N806JB","JFK","15"
"B6","12/11/2022","0932","N3065J","BOS","15"
"B6","12/11/2022","1882","N612JB","JFK","29"
"B6","12/12/2022","0082","N509JB","JFK","-7"
"B6","12/12/2022","0932","N3085J","BOS","-5"
"B6","12/12/2022","1882","N763JB","JFK","-9"
"B6","12/13/2022","0082","N531JL","JFK","1374"
"B6","12/13/2022","0932","N3112J","BOS","-5"
"B6","12/13/2022","1882","N569JB","JFK","88"
"B6","12/14/2022","0082","N643JB","JFK","39"
"B6","12/14/2022","0932","N3065J","BOS","17"
"B6","12/14/2022","1882","N507JT","JFK","18"
"B6","12/15/2022","0082","N805JB","JFK","24"
"B6","12/15/2022","0932","N3044J","BOS","-5"
"B6","12/15/2022","1882","N507JT","JFK","107"
"B6","12/16/2022","0082","N531JL","JFK","48"
"B6","12/16/2022","0932","N3102J","BOS","23"
"B6","12/16/2022","1882","N569JB","JFK","21"
"B6","12/17/2022","0082","N547JB","JFK","25"
"B6","12/17/2022","0932","N3077J","BOS","80"
"B6","12/17/2022","1882","N507JT","JFK","1"
"B6","12/18/2022","0082","N554JB","JFK","48"
"B6","12/18/2022","0932","N3113J","BOS","82"
"B6","12/18/2022","1882","N559JB","JFK","7"
"B6","12/19/2022","0082","N527JL","JFK","30"
"B6","12/19/2022","0932","N3065J","BOS","121"
"B6","12/19/2022","1882","N531JL","JFK","110"
"B6","12/20/2022","0082","N554JB","JFK","10"
"B6","12/20/2022","0932","N3058J","BOS","-3"
"B6","12/20/2022","1882","N623JB","JFK","5"
"B6","12/21/2022","0082","N527JL","JFK","-2"
"B6","12/21/2022","0932","N3113J","BOS","41"
"B6","12/21/2022","1882","N559JB","JFK","7"
"B6","12/22/2022","0082","N591JB","JFK","19"
"B6","12/22/2022","0932","N708JB","BOS","3"
"B6","12/22/2022","1882","N635JB","JFK","95"
"B6","12/23/2022","0082","N562JB","JFK","57"
"B6","12/23/2022","0932","N3085J","BOS","39"
"B6","12/23/2022","1882","N527JL","JFK","193"
"B6","12/24/2022","0932","N329JB","BOS","62"
"B6","12/24/2022","1882","N273JB","JFK","69"
"B6","12/25/2022","0932","N281JB","BOS","188"
"B6","12/25/2022","1882","N283JB","JFK","-6"
"B6","12/26/2022","0932","N193JB","BOS","-12"
"B6","12/26/2022","1882","N238JB","JFK","23"
"B6","12/27/2022","0932","N274JB","BOS","3"
"B6","12/27/2022","1882","N267JB","JFK","-6"
"B6","12/28/2022","0932","N206JB","BOS","-7"
"B6","12/28/2022","1882","N192JB","JFK","-17"
"B6","12/29/2022","0932","N279JB","BOS","0"
"B6","12/29/2022","1882","N192JB","JFK","-2"
"B6","12/30/2022","0932","N334JB","BOS","-1"
"B6","12/30/2022","1882","N236JB","JFK","19"
"B6","12/31/2022","0932","N249JB","BOS","5"
"B6","12/31/2022","1882","N273JB","JFK","10"

 SOURCE: Bureau of Transportation Statistics
