Detailed Statistics Departures  
Origin Airport: Houston, TX: George Bush Intercontinental/Houston (IAH)
Airline: Alaska Airlines Inc. (AS)
Month(s): January, February, March, April, May, June, July, August, September, October, November, and December
Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and 31
Year(s): 2022

Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport,Departure delay (Minutes)
"AS","04/28/2022","0698","N298AK","SEA","-9"
"AS","04/29/2022","0263","N433AS","SEA","-7"
"AS","04/29/2022","0698","N423AS","SEA","-2"
"AS","04/30/2022","0698","N428AS","SEA","-3"
"AS","05/01/2022","0263","N431AS","SEA","-2"
"AS","05/01/2022","0698","N293AK","SEA","-10"
"AS","05/02/2022","0263","N265AK","SEA","-4"
"AS","05/02/2022","0698","N236AK","SEA","-2"
"AS","05/03/2022","0263","N477AS","SEA","2"
"AS","05/03/2022","0698","N408AS","SEA","-3"
"AS","05/04/2022","0263","N224AK","SEA","-12"
"AS","05/04/2022","0698","N283AK","SEA","1"
"AS","05/05/2022","0263","N403AS","SEA","-11"
"AS","05/05/2022","0698","N461AS","SEA","-3"
"AS","05/06/2022","0263","N292AK","SEA","-13"
"AS","05/06/2022","0698","N408AS","SEA","-6"
"AS","05/07/2022","0263","N467AS","SEA","-9"
"AS","05/07/2022","0698","N294AK","SEA","24"
"AS","05/08/2022","0263","N514AS","SEA","-4"
"AS","05/08/2022","0698","N287AK","SEA","110"
"AS","05/09/2022","0263","N435AS","SEA","34"
"AS","05/09/2022","0698","N290AK","SEA","1"
"AS","05/10/2022","0263","N248AK","SEA","0"
"AS","05/10/2022","0698","N237AK","SEA","-9"
"AS","05/11/2022","0263","N278AK","SEA","3"
"AS","05/11/2022","0698","N293AK","SEA","3"
"AS","05/12/2022","0263","N263AK","SEA","-7"
"AS","05/12/2022","0698","N486AS","SEA","-9"
"AS","05/13/2022","0263","N494AS","SEA","-9"
"AS","05/13/2022","0698","N535AS","SEA","-4"
"AS","05/14/2022","0263","N247AK","SEA","1"
"AS","05/14/2022","0698","N471AS","SEA","6"
"AS","05/15/2022","0263","N224AK","SEA","-7"
"AS","05/15/2022","0698","N448AS","SEA","7"
"AS","05/16/2022","0263","N267AK","SEA","-2"
"AS","05/16/2022","0698","N263AK","SEA","-6"
"AS","05/17/2022","0263","N462AS","SEA","2"
"AS","05/17/2022","0698","N549AS","SEA","11"
"AS","05/18/2022","0263","N224AK","SEA","-8"
"AS","05/18/2022","0698","N298AK","SEA","-2"
"AS","05/19/2022","0263","N494AS","SEA","-7"
"AS","05/19/2022","0698","N491AS","SEA","2"
"AS","05/20/2022","0263","N453AS","SEA","-8"
"AS","05/20/2022","0698","N293AK","SEA","22"
"AS","05/22/2022","0263","N494AS","SEA","13"
"AS","05/22/2022","0698","N224AK","SEA","-7"
"AS","05/23/2022","0263","N423AS","SEA","-1"
"AS","05/23/2022","0698","N248AK","SEA","-3"
"AS","05/24/2022","0263","N469AS","SEA","-1"
"AS","05/24/2022","0698","N224AK","SEA","8"
"AS","05/25/2022","0263","N495AS","SEA","30"
"AS","05/26/2022","0263","N290AK","SEA","282"
"AS","05/27/2022","0263","N467AS","SEA","-7"
"AS","05/27/2022","0698","N253AK","SEA","-5"
"AS","05/28/2022","0263","N492AS","SEA","-1"
"AS","05/28/2022","0698","N403AS","SEA","21"
"AS","05/29/2022","0263","N423AS","SEA","0"
"AS","05/29/2022","0698","N266AK","SEA","10"
"AS","05/30/2022","0263","N296AK","SEA","40"
"AS","05/30/2022","0698","N264AK","SEA","0"
"AS","05/31/2022","0263","N408AS","SEA","-6"
"AS","05/31/2022","0698","N403AS","SEA","-7"
"AS","06/01/2022","0263","N493AS","SEA","-6"
