Detailed Statistics Departures  
Origin Airport: Houston, TX: George Bush Intercontinental/Houston (IAH)
Airline: Frontier Airlines Inc. (F9)
Month(s): January, February, March, April, May, June, July, August, September, October, November, and December
Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and 31
Year(s): 2022

Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport,Departure delay (Minutes)
"F9","06/21/2022","2318","N387FR","PHL","19"
"F9","06/22/2022","0759","N356FR","DEN","3"
"F9","06/22/2022","1250","N322FR","MCO","16"
"F9","06/22/2022","1578","N370FR","ATL","0"
"F9","06/23/2022","0761","N359FR","DEN","-5"
"F9","06/23/2022","2141","N229FR","LAS","0"
"F9","06/23/2022","2318","N370FR","PHL","2"
"F9","06/24/2022","0759","N365FR","DEN","32"
"F9","06/24/2022","1250","N356FR","MCO","12"
"F9","06/24/2022","1578","N388FR","ATL","-2"
"F9","06/24/2022","2139","N358FR","LAS","-6"
"F9","06/25/2022","0759","N369FR","DEN","-11"
"F9","06/25/2022","2141","","LAS","0"
"F9","06/25/2022","2318","N384FR","PHL","-6"
"F9","06/26/2022","0761","N316FR","DEN","10"
"F9","06/26/2022","2141","N366FR","LAS","16"
"F9","06/26/2022","2318","N361FR","PHL","70"
"F9","06/27/2022","0759","N307FR","DEN","-2"
"F9","06/27/2022","1250","N339FR","MCO","117"
"F9","06/27/2022","1578","N372FR","ATL","14"
"F9","06/28/2022","0761","N338FR","DEN","-4"
"F9","06/28/2022","2141","N348FR","LAS","41"
"F9","06/28/2022","2318","N238FR","PHL","41"
"F9","06/29/2022","0759","N371FR","DEN","8"
"F9","06/29/2022","1250","N379FR","MCO","-4"
"F9","06/29/2022","1578","N381FR","ATL","-10"
"F9","06/30/2022","0761","N341FR","DEN","-3"
"F9","06/30/2022","2141","N372FR","LAS","42"
"F9","06/30/2022","2318","","PHL","0"
"F9","07/01/2022","0759","N386FR","DEN","-6"
"F9","07/01/2022","1250","N385FR","MCO","0"
"F9","07/01/2022","1578","N379FR","ATL","1"
"F9","07/01/2022","2139","N344FR","LAS","-2"
"F9","07/02/2022","0759","N308FR","DEN","-5"
"F9","07/02/2022","2141","N383FR","LAS","-10"
"F9","07/02/2022","2318","N363FR","PHL","0"
"F9","07/03/2022","0761","N378FR","DEN","7"
"F9","07/03/2022","2141","N376FR","LAS","-1"
"F9","07/04/2022","0759","N336FR","DEN","-5"
"F9","07/04/2022","1250","N348FR","MCO","-7"
"F9","07/04/2022","1578","N232FR","ATL","-15"
"F9","07/05/2022","0761","N312FR","DEN","-2"
"F9","07/05/2022","2141","N336FR","LAS","33"
"F9","07/05/2022","2318","N230FR","PHL","121"
"F9","07/06/2022","0759","N335FR","DEN","15"
"F9","07/06/2022","1250","N303FR","MCO","15"
"F9","07/06/2022","1578","N328FR","ATL","28"
"F9","07/07/2022","0761","N216FR","DEN","-6"
"F9","07/07/2022","2141","N363FR","LAS","-7"
"F9","07/07/2022","2318","N385FR","PHL","18"
"F9","07/08/2022","0759","N391FR","DEN","-18"
"F9","07/08/2022","1250","N392FR","MCO","3"
"F9","07/08/2022","1578","N356FR","ATL","0"
"F9","07/08/2022","2139","N348FR","LAS","26"
"F9","07/09/2022","0759","N349FR","DEN","-19"
"F9","07/09/2022","2141","N350FR","LAS","-8"
"F9","07/09/2022","2318","N379FR","PHL","86"
"F9","07/10/2022","0761","N392FR","DEN","-1"
"F9","07/10/2022","2141","N337FR","LAS","120"
"F9","07/10/2022","2318","N310FR","PHL","-4"
"F9","07/11/2022","0759","N235FR","DEN","-3"
"F9","07/11/2022","1250","N332FR","MCO","57"
"F9","07/11/2022","1578","N381FR","ATL","-7"
"F9","07/11/2022","2139","N373FR","LAS","874"
"F9","07/12/2022","0761","N346FR","DEN","-7"
"F9","07/12/2022","2318","N381FR","PHL","-9"
"F9","07/13/2022","0759","N323FR","DEN","727"
"F9","07/13/2022","1250","N233FR","MCO","38"
"F9","07/13/2022","1578","N335FR","ATL","6"
"F9","07/14/2022","0761","N334FR","DEN","-6"
"F9","07/14/2022","2141","N312FR","LAS","189"
"F9","07/14/2022","2318","N210FR","PHL","69"
"F9","07/15/2022","0759","","DEN","0"
"F9","07/15/2022","1250","N339FR","MCO","4"
"F9","07/15/2022","1578","N347FR","ATL","-4"
"F9","07/15/2022","2139","N389FR","LAS","41"
