YEAR,QUARTER,MONTH,FL_DATE,TAIL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_NM,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_NM,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,DIV_DISTANCE,,
1,4,12,365,105,1,1,1,1,1,1,1,1,1,1,1,1,1,1,81,36,104,109,29,102,2,3,2,27,3,3,2,31,2
1,1,1,23,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,14,20,18,4,19,1,1,1,6,3,2,2,4,1
1,2,2,59,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,19,41,44,7,39,2,2,1,9,2,3,2,3,1
1,1,3,85,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,45,26,54,57,25,61,2,4,2,16,5,4,2,9,2
1,1,2,44,38,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,19,26,26,11,25,1,1,1,4,3,2,2,3,1
1,1,2,29,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,20,21,23,13,25,1,1,1,3,2,2,2,4,1
1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1
1,1,2,15,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,10,15,13,9,13,1,1,1,5,2,2,2,2,1
1,1,2,30,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,16,15,23,10,21,1,1,1,5,3,2,2,2,1
1,1,2,29,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,16,24,22,13,24,1,1,1,6,2,2,2,6,1
1,3,6,148,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,42,20,75,88,16,57,2,2,1,12,3,2,2,5,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,2,31,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,19,24,29,13,25,1,1,1,7,4,2,2,5,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,2,3,40,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35,18,33,34,9,35,1,1,1,13,2,4,2,14,1
1,1,2,30,27,1,1,1,1,1,1,1,2,2,2,2,2,2,2,17,17,27,23,8,24,1,1,1,6,2,3,2,6,1
1,2,2,24,22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,10,19,20,6,20,1,1,1,4,2,3,2,6,1
1,1,1,17,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,9,15,17,10,17,1,1,1,7,3,5,2,4,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,2,3,40,38,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,15,29,29,10,29,1,1,1,6,4,4,2,7,1
1,1,3,61,55,1,1,1,1,1,1,1,2,2,2,2,2,2,2,25,22,41,41,9,31,1,1,1,7,2,4,2,6,1
1,2,3,50,42,1,1,1,1,1,1,1,2,2,2,2,2,2,2,28,16,36,39,9,31,2,2,1,6,2,5,2,3,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,17,14,1,1,1,1,1,1,1,2,2,2,2,2,2,2,15,11,14,15,8,16,1,1,1,4,2,5,2,7,1
1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,3,2,3,1,1,1,3,2,2,2,3,1
1,1,1,17,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,14,16,8,16,1,1,1,4,3,3,2,3,1
1,1,1,12,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,9,9,12,7,10,1,1,1,2,2,2,2,2,1
1,4,11,305,139,1,1,1,1,1,1,1,1,1,1,1,1,1,1,45,27,66,72,28,64,2,3,1,14,4,7,2,4,1
1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
1,1,1,17,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,11,17,15,5,16,1,1,1,12,2,8,2,10,1
1,1,1,17,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,11,14,14,10,13,1,1,1,5,2,4,2,3,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,24,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,12,15,17,6,16,1,1,1,3,2,3,2,3,1
1,2,4,65,53,1,1,1,1,1,1,1,2,2,2,2,2,2,2,38,18,44,44,13,41,2,2,1,12,4,5,2,11,1
1,1,2,24,22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,12,21,20,5,21,1,1,1,6,2,2,2,7,1
1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,2,3,1,1,1,2,2,2,2,2,1
1,2,3,40,33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28,17,26,31,6,31,1,1,2,6,3,4,2,3,2
1,1,2,28,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,12,19,20,8,18,1,1,1,2,2,2,2,2,1
1,3,5,54,42,1,1,1,1,1,1,1,2,2,2,2,2,2,2,33,21,45,47,19,41,2,2,1,13,2,16,2,10,1
1,1,1,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,6,6,4,5,1,1,1,1,1,1,1,1,1
1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,2,3,1,1,1,2,2,2,2,2,1
1,2,3,39,35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,16,25,25,11,27,1,1,1,6,2,2,2,6,1
1,2,3,40,36,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,17,31,33,13,30,1,1,1,11,3,6,2,8,1
1,2,2,53,43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,19,26,29,6,29,1,1,1,3,2,3,2,3,1
1,3,8,109,60,1,1,1,1,1,1,1,3,3,3,3,3,3,3,52,23,60,69,17,62,1,1,1,21,7,22,2,13,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,2,2,51,39,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,20,28,32,6,31,1,1,1,4,2,4,2,2,1
1,1,2,27,21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,12,20,24,12,21,1,1,1,4,2,2,2,4,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,2,27,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,12,17,21,7,17,1,1,1,1,1,1,1,1,1
1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,1,1,1,2,2,2,2,2,1
1,2,4,48,39,1,1,1,1,1,1,1,2,2,2,2,2,2,2,20,16,25,33,11,32,1,1,1,6,2,5,2,6,1
1,2,3,36,33,1,1,1,1,1,1,1,2,2,2,2,2,2,2,16,14,20,22,8,21,1,1,1,4,3,3,2,3,1
1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,3,2,3,1,1,1,1,1,1,1,1,1
1,1,2,27,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,11,20,23,12,23,2,2,1,3,2,2,2,3,1
1,3,6,132,101,1,1,1,1,1,1,1,3,3,3,3,3,3,3,63,24,92,90,12,69,2,3,1,27,4,17,2,27,1
1,1,1,20,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,11,14,12,8,15,1,1,1,2,2,2,2,2,1
1,2,5,115,90,1,1,1,1,1,1,1,3,3,2,3,3,2,2,59,24,71,75,17,66,2,2,1,19,4,10,2,17,1
1,4,10,243,132,1,1,1,1,1,1,1,1,1,1,1,1,1,1,76,22,87,89,16,81,2,3,1,26,4,9,2,29,1
1,3,9,216,114,1,1,1,1,1,1,1,3,3,3,3,3,2,2,67,26,113,127,22,76,2,2,2,29,3,13,2,19,2
1,2,5,102,79,1,1,1,1,1,1,1,2,2,2,2,2,2,2,44,24,70,72,18,55,2,3,1,17,4,8,2,17,1
1,1,2,35,30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28,17,28,31,11,27,2,2,1,8,3,4,2,6,1
1,4,11,330,215,1,1,1,1,1,1,1,1,1,1,1,1,1,1,82,34,100,96,13,92,2,2,1,32,5,13,2,41,1
1,2,5,96,74,1,1,1,1,1,1,1,2,2,2,2,2,2,2,35,25,67,72,8,46,1,1,1,10,4,9,2,8,1
1,4,12,345,156,1,1,1,1,1,1,1,1,1,1,1,1,1,1,59,41,75,123,20,84,2,2,1,25,2,23,2,15,1
1,1,1,28,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,12,23,22,7,23,1,1,1,4,2,2,2,4,1
1,3,9,220,153,1,1,1,1,1,1,1,1,1,1,1,1,1,1,76,30,94,94,18,88,2,2,1,24,10,17,2,23,1
1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1
1,2,2,24,20,1,1,1,1,1,1,1,2,2,2,2,2,2,2,18,11,23,21,7,22,1,1,1,7,2,2,2,4,1
1,3,5,84,49,1,1,1,1,1,1,1,2,2,2,2,2,2,2,38,20,41,52,10,47,2,2,1,12,2,6,2,13,1
1,3,8,189,131,1,1,1,1,1,1,1,1,1,1,1,1,1,1,38,19,47,68,31,61,2,3,1,6,2,12,2,5,1
1,2,5,95,69,1,1,1,1,1,1,1,2,2,2,2,2,2,2,46,28,65,59,13,54,2,2,1,15,2,10,2,18,1
1,1,1,17,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,13,15,16,7,15,1,1,1,7,2,3,2,7,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,2,3,60,51,1,1,1,1,1,1,1,2,2,2,2,2,2,2,31,22,41,40,10,40,2,2,1,8,3,6,2,9,1
1,1,1,23,18,1,1,1,1,1,1,1,2,2,2,2,2,2,2,17,14,19,19,9,20,2,3,1,5,2,4,2,4,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,3,4,3,4,1,1,1,1,1,1,1,1,1
1,3,7,186,143,1,1,1,1,1,1,1,2,2,2,2,2,2,2,65,27,90,103,13,74,2,2,1,30,3,12,2,21,1
1,1,2,25,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,11,15,16,7,18,2,3,1,3,3,4,2,2,1
1,2,2,30,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,16,23,23,8,24,1,1,1,4,2,5,2,3,1
1,2,2,17,11,1,1,1,1,1,1,1,2,2,2,2,2,2,2,13,10,16,13,9,15,1,1,1,3,2,4,2,3,1
1,2,3,40,36,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,21,23,25,11,27,1,1,1,5,2,5,2,2,1
1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
1,2,3,40,36,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,11,26,26,9,27,1,1,1,7,3,4,2,6,1
1,1,1,17,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,11,15,17,4,16,1,1,1,9,2,8,2,5,1
1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,3,1,3,1,1,1,1,1,1,1,1,1
1,1,1,28,27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,11,17,21,12,22,1,1,1,3,2,3,2,3,1
1,2,3,67,50,1,1,1,1,1,1,1,2,2,2,2,2,2,2,32,21,44,49,12,38,2,3,1,9,3,6,2,10,1
1,1,2,27,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,15,21,21,9,21,1,1,1,5,2,4,2,4,1
1,1,2,28,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,14,19,21,9,23,2,2,1,5,2,2,2,4,1
1,2,6,153,116,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,23,55,66,11,60,1,1,1,17,4,11,2,13,1
1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,2,3,1,1,1,2,2,2,2,2,1
1,2,3,40,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,15,19,28,7,25,1,1,1,4,2,6,2,2,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,2,35,30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,17,25,23,11,25,2,2,1,2,3,3,2,3,1
1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
1,1,1,27,26,1,1,1,1,1,1,1,2,2,2,2,2,2,2,14,12,21,19,12,18,1,1,1,2,2,2,2,2,1
1,2,3,61,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28,21,36,44,14,36,2,2,1,7,3,3,2,8,1
1,2,3,45,39,1,1,1,1,1,1,1,2,2,2,2,2,2,2,23,15,33,32,18,32,1,1,1,6,2,7,2,6,1
1,3,6,118,88,1,1,1,1,1,1,1,2,2,2,2,2,2,2,29,19,51,60,22,50,1,1,1,6,3,5,2,3,1
1,2,4,49,31,1,1,1,1,1,1,1,2,2,2,2,2,2,2,20,18,39,39,10,32,1,1,1,6,3,5,2,4,1
1,1,3,85,68,1,1,1,1,1,1,1,2,2,2,2,2,2,2,45,24,60,60,5,52,1,1,1,19,2,9,2,10,1
1,1,3,63,36,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,19,32,38,18,39,1,1,1,8,2,8,2,5,1
1,1,2,28,22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,14,19,18,7,22,2,2,1,4,2,3,2,2,1
1,3,6,176,124,1,1,1,1,1,1,1,1,1,1,1,1,1,1,45,23,55,60,11,52,1,1,1,17,3,10,2,8,1
1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,2,6,146,111,1,1,1,1,1,1,1,1,1,1,1,1,1,1,43,30,62,69,16,63,1,1,1,18,2,9,2,10,1
1,2,2,30,23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,11,22,24,12,23,1,1,1,9,2,5,2,4,1
1,1,2,35,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,11,19,24,16,24,2,4,1,2,2,4,2,2,1
1,1,2,20,20,1,1,1,1,1,1,1,2,2,2,2,2,2,2,14,12,17,18,9,16,1,1,1,3,3,2,2,2,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,2,6,153,87,1,1,1,1,1,1,1,1,1,1,1,1,1,1,45,25,54,77,13,53,2,2,1,11,3,6,2,10,1
1,1,2,15,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,10,11,11,8,13,1,1,1,2,2,2,2,2,1
1,1,1,14,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,12,12,12,11,13,1,1,1,3,2,4,2,2,1
1,1,1,15,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,9,14,15,10,15,1,1,1,6,2,6,2,6,1
1,1,3,56,43,1,1,1,1,1,1,1,2,2,2,2,2,2,2,31,17,38,40,15,37,2,2,1,12,3,7,2,8,1
1,1,2,16,14,1,1,1,1,1,1,1,2,2,2,2,2,2,2,11,11,13,14,12,13,1,1,1,2,2,2,2,2,1
1,1,3,63,49,1,1,1,1,1,1,1,1,1,1,1,1,1,1,38,18,41,38,10,41,1,1,1,11,2,7,2,9,1
1,1,3,62,49,1,1,1,1,1,1,1,1,1,1,1,1,1,1,38,26,45,49,29,50,2,2,1,15,3,19,2,13,1
1,1,3,59,47,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34,17,36,36,8,40,1,1,1,12,2,6,2,10,1
1,1,2,49,29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,25,35,36,9,35,1,1,2,9,2,8,2,7,2
1,1,3,35,31,1,1,1,1,1,1,1,2,2,2,2,2,2,2,19,16,23,25,12,24,1,1,1,4,3,5,2,4,1
1,1,2,31,28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,16,22,25,14,26,1,1,1,8,3,6,2,8,1
1,1,3,60,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34,19,46,47,7,43,1,1,2,15,2,6,2,7,3
1,1,2,15,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,12,15,15,13,15,1,1,1,4,2,9,2,3,1
1,1,3,62,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35,21,42,42,8,42,1,1,1,13,5,7,2,8,1
1,1,3,62,44,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35,19,44,45,12,41,2,2,1,17,2,8,2,11,1
1,1,3,61,47,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,23,41,41,6,40,2,3,1,16,2,6,2,12,1
1,1,1,15,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,12,12,14,7,14,1,1,1,4,2,4,2,2,1
1,1,2,27,23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,15,23,22,6,21,2,2,1,8,2,5,2,7,1
1,1,3,63,57,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40,16,49,47,7,42,1,1,1,16,3,3,2,15,1
1,1,2,31,29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,16,22,24,7,25,1,1,1,4,2,4,2,3,1
1,1,2,15,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,8,14,12,8,14,1,1,1,4,2,3,2,4,1
1,1,2,26,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,13,17,21,10,20,1,1,1,5,2,3,2,4,1
1,1,1,15,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,11,12,13,9,13,2,2,1,2,2,2,2,2,1
1,1,3,39,35,1,1,1,1,1,1,1,2,2,2,2,2,1,1,23,15,30,30,5,24,1,1,1,5,3,2,2,7,1
1,1,3,60,47,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34,18,43,48,14,45,2,2,1,10,3,7,2,5,1
1,1,2,15,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,9,14,15,4,14,1,1,1,3,2,3,2,3,1
1,1,2,15,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,8,13,13,5,12,1,1,1,4,2,3,2,4,1
1,4,10,270,190,1,1,1,1,1,1,1,3,3,3,3,3,3,3,68,25,125,129,11,77,2,3,1,30,2,10,2,23,1
1,4,12,318,191,1,1,1,1,1,1,1,1,2,1,1,1,1,1,43,25,61,75,12,63,2,3,1,14,4,5,2,8,1
1,2,4,64,51,1,1,1,1,1,1,1,3,3,3,3,3,3,3,31,17,43,49,11,34,1,1,1,7,3,3,2,6,1
1,3,7,206,161,1,1,1,1,1,1,1,1,1,1,1,1,1,1,59,23,63,71,12,69,1,1,1,26,3,12,2,13,1
1,1,2,21,21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,13,17,19,6,18,2,2,1,4,2,2,2,4,1
1,4,7,125,88,1,1,1,1,1,1,1,3,3,3,3,3,3,3,40,28,61,70,15,52,2,3,1,13,2,6,2,8,1
1,1,2,15,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,11,15,15,5,13,1,1,1,2,2,3,2,3,1
1,2,4,57,46,1,1,1,1,1,1,1,2,2,2,2,2,2,2,20,20,30,36,11,39,2,2,2,4,2,9,2,3,2
1,4,10,250,154,1,1,1,1,1,1,1,1,1,1,1,1,1,1,75,32,97,112,63,114,2,3,2,28,6,49,2,26,2
1,1,2,27,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,17,20,20,13,18,1,1,1,3,2,3,2,3,1
1,2,3,40,35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,11,21,25,20,28,1,1,1,7,2,4,2,6,1
1,4,11,295,211,1,1,1,1,1,1,1,3,3,3,3,3,3,3,64,34,97,119,19,85,2,2,1,23,6,14,2,21,1
1,1,2,15,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,11,14,5,11,1,1,1,3,2,3,2,3,1
1,2,3,29,27,1,1,1,1,1,1,1,2,2,1,2,1,1,1,20,13,23,25,10,24,1,1,2,7,2,5,2,5,2
1,1,2,15,14,1,1,1,1,1,1,1,2,2,2,2,2,2,2,13,13,13,15,7,14,1,1,1,5,2,5,2,5,1
1,1,2,30,29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,15,24,21,7,23,1,1,1,5,2,3,2,6,1
1,2,5,95,62,1,1,1,1,1,1,1,3,3,3,3,3,3,3,29,19,34,62,19,43,2,2,1,11,3,11,2,5,1
1,4,7,142,105,1,1,1,1,1,1,1,2,2,2,2,2,2,2,49,21,63,79,17,68,2,3,2,19,3,9,2,17,3
1,1,1,24,22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,14,19,21,7,19,1,1,1,3,2,2,2,3,1
1,1,2,15,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,9,13,11,7,13,1,1,1,2,2,2,2,2,1
1,1,2,30,24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,16,20,27,9,25,2,2,1,7,3,5,2,3,1
1,1,2,12,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,10,10,11,8,9,1,1,1,5,2,2,2,5,1
1,1,2,15,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,10,13,11,9,12,1,1,1,5,2,3,2,5,1
1,2,3,28,28,1,1,1,1,1,1,1,2,2,2,2,2,2,2,19,15,22,20,11,21,1,1,1,5,2,2,2,4,1
1,1,2,15,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,9,11,11,5,11,1,1,1,2,2,2,2,2,1
1,1,2,36,27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,16,21,23,4,25,1,1,1,3,3,4,2,2,1
1,1,2,27,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,12,22,22,7,23,1,1,1,1,1,1,1,1,1
1,1,2,35,29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,19,28,26,13,29,1,1,1,4,5,11,2,3,1
1,1,3,46,39,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,19,39,37,8,35,1,1,1,6,2,5,2,5,1
1,2,4,45,39,1,1,1,1,1,1,1,3,3,3,3,3,3,3,21,19,31,33,13,34,1,1,1,2,6,5,2,3,1
1,2,4,46,42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,17,28,29,8,29,1,1,1,5,2,4,2,5,1
1,3,9,168,104,1,1,1,1,1,1,1,1,1,1,1,1,1,1,48,25,77,83,18,66,2,2,1,16,6,12,2,15,1
1,4,10,250,143,1,1,1,1,1,1,1,1,1,1,1,1,1,1,73,22,90,103,17,93,2,2,1,38,3,16,2,29,1
1,1,2,28,23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,17,23,22,11,24,2,2,1,5,2,10,2,5,1
1,2,3,16,16,1,1,1,1,1,1,1,2,2,2,2,2,2,2,12,9,12,12,8,14,1,1,1,4,2,3,2,4,1
1,4,4,97,75,1,1,1,1,1,1,1,3,3,3,3,3,2,2,43,21,65,67,15,52,2,2,1,17,5,10,2,14,1
1,2,4,43,32,1,1,1,1,1,1,1,2,2,2,2,2,2,2,18,17,27,27,10,26,2,3,1,3,2,4,2,3,1
1,1,2,42,36,1,1,1,1,1,1,1,2,2,2,2,2,2,2,30,15,38,34,6,32,1,1,1,11,2,3,2,13,1
1,1,2,15,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,9,13,13,6,14,1,1,1,6,2,3,2,6,1
1,4,11,298,212,1,1,1,1,1,1,1,1,1,1,1,1,1,1,85,34,105,110,12,97,2,3,2,32,4,15,2,37,2
1,4,10,247,172,1,1,1,1,1,1,1,1,1,1,1,1,1,1,60,30,80,88,17,74,2,2,1,23,3,11,2,19,1
1,2,3,11,11,1,1,1,1,1,1,1,2,2,2,2,2,2,2,9,6,11,11,3,11,1,1,1,2,2,2,2,2,1
1,3,6,58,45,1,1,1,1,1,1,1,3,3,3,3,3,3,3,37,19,46,46,13,40,2,4,1,12,3,7,2,11,1
1,1,2,15,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,9,13,14,7,11,1,1,1,3,2,3,2,2,1
1,4,10,285,182,1,1,1,1,1,1,1,1,1,1,1,1,1,1,82,34,98,101,18,86,2,3,1,31,4,19,2,36,1
1,1,1,13,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,10,10,11,6,12,2,2,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,4,10,251,170,1,1,1,1,1,1,1,1,1,1,1,1,1,1,75,34,94,105,25,93,2,3,2,26,5,33,2,19,2
1,1,2,15,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,12,9,10,9,14,1,1,1,3,2,3,2,2,1
1,2,4,63,55,1,1,1,1,1,1,1,2,2,2,2,2,2,2,38,20,51,50,14,39,2,2,1,13,2,7,2,9,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,3,62,36,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28,21,36,39,14,42,1,1,1,8,3,4,2,6,1
1,2,3,31,26,1,1,1,1,1,1,1,2,2,2,2,2,2,2,21,13,23,23,7,23,1,1,1,6,2,3,2,6,1
1,3,7,201,143,1,1,1,1,1,1,1,2,2,2,2,2,2,2,54,26,88,92,21,64,2,4,1,19,2,8,2,18,1
1,1,2,28,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,15,23,22,3,22,1,1,1,9,3,6,2,7,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,4,12,364,30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,63,35,81,88,30,91,2,4,1,31,2,25,2,6,1
